technique_id,technique_name,data_component_id,data_component_name,requirement_rows,unique_log_source_requirements,has_explicit_event_id_requirement,exact_event_evidence,any_source_evidence,best_evidence_status,best_evidence_strength,evidence_sources
T1001,Data Obfuscation,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1542.004,ROMMONkit,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1542.005,TFTP Boot,DC0004,Firmware Modification,19,19,False,False,True,source_observed,2,BOTS | EVTX
T1542.005,TFTP Boot,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1542.005,TFTP Boot,DC0082,Network Connection Creation,98,98,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543,Create or Modify System Process,DC0072,Container Creation,8,8,False,False,False,not_observed,0,
T1543.001,Launch Agent,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.001,Launch Agent,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.001,Launch Agent,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.001,Launch Agent,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.002,Systemd Service,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.002,Systemd Service,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.002,Systemd Service,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.002,Systemd Service,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.002,Systemd Service,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.003,Windows Service,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.003,Windows Service,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.003,Windows Service,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.003,Windows Service,DC0079,Driver Load,3,3,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.004,Launch Daemon,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.004,Launch Daemon,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.004,Launch Daemon,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.004,Launch Daemon,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.005,Container Service,DC0019,Pod Creation,2,2,False,False,True,source_observed,2,BOTS
T1543.005,Container Service,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.005,Container Service,DC0060,Service Creation,15,15,True,True,True,exact_event_observed,3,BOTS | EVTX
T1543.005,Container Service,DC0072,Container Creation,8,8,False,False,False,not_observed,0,
T1546,Event Triggered Execution,DC0001,Scheduled Job Creation,17,17,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0008,WMI Creation,3,3,True,False,True,source_observed,2,BOTS | EVTX
T1546,Event Triggered Execution,DC0029,Script Execution,32,32,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546,Event Triggered Execution,DC0069,Cloud Service Modification,31,31,False,False,True,source_observed,2,BOTS
T1546,Event Triggered Execution,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1546.001,Change Default File Association,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.001,Change Default File Association,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.001,Change Default File Association,DC0088,Logon Session Metadata,34,34,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.002,Screensaver,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.002,Screensaver,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.003,Windows Management Instrumentation Event Subscription,DC0008,WMI Creation,3,3,True,False,True,source_observed,2,BOTS | EVTX
T1546.003,Windows Management Instrumentation Event Subscription,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.003,Windows Management Instrumentation Event Subscription,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.004,Unix Shell Configuration Modification,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.004,Unix Shell Configuration Modification,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.004,Unix Shell Configuration Modification,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1546.005,Trap,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.005,Trap,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.005,Trap,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.006,LC_LOAD_DYLIB Addition,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.006,LC_LOAD_DYLIB Addition,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.006,LC_LOAD_DYLIB Addition,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.007,Netsh Helper DLL,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.007,Netsh Helper DLL,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.007,Netsh Helper DLL,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.008,Accessibility Features,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.008,Accessibility Features,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.008,Accessibility Features,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.008,Accessibility Features,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.009,AppCert DLLs,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.009,AppCert DLLs,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.009,AppCert DLLs,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.010,AppInit DLLs,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.010,AppInit DLLs,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.010,AppInit DLLs,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.011,Application Shimming,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.011,Application Shimming,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.011,Application Shimming,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.011,Application Shimming,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.012,Image File Execution Options Injection,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.012,Image File Execution Options Injection,DC0035,Process Access,35,35,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.012,Image File Execution Options Injection,DC0056,Windows Registry Key Creation,1,1,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.012,Image File Execution Options Injection,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.013,PowerShell Profile,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.013,PowerShell Profile,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.013,PowerShell Profile,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.013,PowerShell Profile,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.014,Emond,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.014,Emond,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.014,Emond,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.014,Emond,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.015,Component Object Model Hijacking,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.015,Component Object Model Hijacking,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.015,Component Object Model Hijacking,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.016,Installer Packages,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.016,Installer Packages,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.017,Udev Rules,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.017,Udev Rules,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.017,Udev Rules,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.018,Python Startup Hooks,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.018,Python Startup Hooks,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.018,Python Startup Hooks,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1546.018,Python Startup Hooks,DC0085,Network Traffic Content,279,279,True,False,True,source_observed,2,BOTS | EVTX
T1547,Boot or Logon Autostart Execution,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547,Boot or Logon Autostart Execution,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547,Boot or Logon Autostart Execution,DC0041,Service Metadata,22,22,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547,Boot or Logon Autostart Execution,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547,Boot or Logon Autostart Execution,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.001,Registry Run Keys / Startup Folder,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.001,Registry Run Keys / Startup Folder,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.001,Registry Run Keys / Startup Folder,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.002,Authentication Package,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.002,Authentication Package,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.003,Time Providers,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.003,Time Providers,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.003,Time Providers,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.003,Time Providers,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.004,Winlogon Helper DLL,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.004,Winlogon Helper DLL,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.004,Winlogon Helper DLL,DC0050,Windows Registry Key Access,4,4,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.004,Winlogon Helper DLL,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.005,Security Support Provider,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.005,Security Support Provider,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.005,Security Support Provider,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.006,Kernel Modules and Extensions,DC0031,Kernel Module Load,2,2,False,False,True,source_family_observed,1,BOTS
T1547.006,Kernel Modules and Extensions,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.006,Kernel Modules and Extensions,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.006,Kernel Modules and Extensions,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.006,Kernel Modules and Extensions,DC0064,Command Execution,291,291,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.007,Re-opened Applications,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.007,Re-opened Applications,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.007,Re-opened Applications,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.007,Re-opened Applications,DC0088,Logon Session Metadata,34,34,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0056,Windows Registry Key Creation,1,1,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.008,LSASS Driver,DC0079,Driver Load,3,3,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.009,Shortcut Modification,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.009,Shortcut Modification,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.009,Shortcut Modification,DC0059,File Metadata,91,91,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.009,Shortcut Modification,DC0061,File Modification,150,150,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.010,Port Monitors,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.010,Port Monitors,DC0021,OS API Execution,170,170,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.010,Port Monitors,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.010,Port Monitors,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.010,Port Monitors,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.012,Print Processors,DC0016,Module Load,45,45,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.012,Print Processors,DC0035,Process Access,35,35,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.012,Print Processors,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.012,Print Processors,DC0063,Windows Registry Key Modification,9,9,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.013,XDG Autostart Entries,DC0032,Process Creation,333,333,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.013,XDG Autostart Entries,DC0039,File Creation,128,128,True,True,True,exact_event_observed,3,BOTS | EVTX
T1547.013,XDG Autostart Entries,DC0055,File Access,113,113,True,True,True,exact_event_observed,3,BOTS | EVTX
